64	1024	4	12.7676	1.36668e+07	41.0997	1.60909e+07	71.4882	0	0	0
64	128	32	43.414	4.84678e+06	330.373	4.18086e+06	386.528	0	0	0
64	256	16	23.7604	7.77656e+06	163.465	7.74839e+06	196.35	0	0	0
64	4096	1	26.6001	5.04374e+06	32.7468	7.62325e+06	136.067	0	0	0
