64	1024	4	13.0871	1.33669e+07	112.441	2.80846e+07	201.129	0	0	0	0
64	128	32	43.7381	3.20597e+06	545.065	0	0	0	0	0	0
64	256	16	23.995	5.82785e+06	222.925	8.90832e+06	447.835	0	0	0	0
64	4096	1	26.7277	6.52442e+06	117.994	7.71245e+07	241.576	0	0	0	0
64	64	64	84.7972	1.80546e+06	0	0	0	0	0	0	0
