256	1024	16	3.36394	1.81828e+07	43.5852	2.04185e+07	52.3137	0	0	0	0
256	16384	1	99.9799	0	0	0	0	0	0	0
256	256	64	5.95088	7.09152e+06	0	0	0	0	0	0
256	4096	4	7.01877	1.03743e+07	11.1586	1.07327e+07	39.5383	0	0	0
256	512	32	3.6558	1.1687e+07	0	0	0	0	0	0	
