32	128	15	93.4707	3.10136e+06	284.864	0	0	0	0	0	0
32	2048	1	37.5659	6.76882e+06	223.232	5.20393e+07	359.137	0	0	0	0
32	32	64	196.819	1.05063e+06	2007.99		0	0	0	0	0
1.29932e+06	3553.11
32	512	4	29.3883	9.2462e+06	213.729	1.65114e+07	366.156	0	0	0	0
32	64	32	170.314	1.8254e+06	1017.99	2.37882e+06	1920.86	0	0	0	0
