128	1024	16	6.79318	1.27872e+07	75.6912	3.44498e+07	142.895	0	0	0
128	128	64	21.8997	2.90972e+06	557.787	0	0	0	0	0
128	2048	4	9.35694	1.58025e+07	59.5925	6.45847e+07	111.862	0	0	0
128	256	32	12.0098	6.01937e+06	281.562	9.15002e+06	482.612	0	0	0
128	8192	1	67.187	0	0	0	0	0	0	0	0	0
