128	1024	16	6.71003	1.25403e+07	41.8494	1.84176e+07	58.0905	0	0	0	0	0	0	0
128	128	64	21.7071	4.27603e+06	0	0	0	0	0	0	0
128	2048	4	9.14001	6.63361e+06	20.7218	1.50037e+07	49.2725	0	0	0	0
128	256	32	11.8915	7.88712e+06	166.484	7.72074e+06	185.028	0	0	0	0
128	8192	1	66.5671	0	0	0	0	0	0	0	0
